Institute ID,Name,City,State,Score,TLR,RPC,GO,OI,PERCEPTION,Year,Year_rank
IR-P-I-1289,Acharya Nagarjuna University College of Pharmaceutical Sciences,Guntur,Andhra Pradesh,41.17,55.89,8.49,65.72,45.15,42.02,2019,50
IR-P-C-39486,Chalapathi Institute of Pharmaceutical Sciences,Guntur,Andhra Pradesh,41.01,59.98,2.48,68.27,51.48,34.81,2019,51
IR-P-U-0491,VELS Institute of Science Technology & Advanced Studies,Chennai,Tamil Nadu,40.63,61.22,30.02,40.84,45.21,5.64,2019,52
IR-P-U-0164,Kurukshetra University,Kurukshetra,Haryana,40.18,51.05,24.26,43.19,43.2,46.22,2019,53
IR-P-C-11091,Bharati Vidyapeeth`s College of Pharmacy,Kolhapur,Maharashtra,39.83,60.97,6.92,55.66,43.53,39.76,2019,54
IR-P-U-0270,Devi Ahilya Vishwavidyalaya,Indore,Madhya Pradesh,39.33,54.54,14.22,62.62,46.66,15.06,2019,55
IR-P-U-0536,"Sam Higginbottom Institute of Agriculture, Technology & Sciences",Allahabad,Uttar Pradesh,39.12,67.03,19.37,41.53,43.33,5.64,2019,56
IR-P-C-26904,Sri Venkateswara College of Pharmacy,Chittoor,Andhra Pradesh,38.84,62.4,2.22,64.29,60.28,5.64,2019,57
IR-P-I-1262,Sri Ramakrishna Institute of Paramedical Sciences,Coimbatore,Tamil Nadu,38.75,64.38,0.32,41.69,46.1,63.85,2019,58
IR-P-C-18900,Smt. Kishoritai Bhoyar College of Pharmacy,Kamptee,Maharashtra,38.56,65.12,5.37,55.49,52.53,10.62,2019,59
IR-P-C-41561,MAEERS Maharashtra Institute of Pharmacy,Pune,Maharashtra,38.17,65.27,7.34,55.76,52.45,0.0,2019,60
IR-P-C-33635,Principal K.M. Kundanani College of Pharmacy,Mumbai,Maharashtra,38.15,60.43,2.39,58.49,53.3,22.73,2019,61
IR-P-C-10250,Amar Shaheed Baba Ajit Singh Jujhar Singh Memorial College of,Rupnagar,Punjab,38.09,57.42,5.55,58.22,56.42,19.07,2019,62
IR-P-C-26907,Raghavendra Institute of Pharmaceuatical Education & Research,Anantapur,Andhra Pradesh,37.86,62.4,2.86,50.51,55.67,26.1,2019,63
IR-P-S-10906,Guru Nanak Institute of Pharmaceutical Science & Technology,Kolkata,West Bengal,37.79,60.85,1.21,55.0,46.88,34.81,2019,64
IR-P-C-19591,Sultan Ul Uloom College of Pharmacy,Hyderabad,Telangana,37.65,60.42,2.0,65.06,53.57,5.64,2019,65
IR-P-C-241,B. K. Modi Goverment Pharmacy College,Rajkot,Gujarat,37.24,66.21,2.85,51.69,42.67,19.07,2019,66
IR-P-C-33553,Vivekanand Education Society`s College of Pharmacy,Mumbai,Maharashtra,37.22,61.44,9.15,47.53,50.25,15.06,2019,67
IR-P-C-6269,NSHM Knowledge Campus,Kolkata,West Bengal,37.12,60.62,4.34,48.38,44.75,34.81,2019,68
IR-P-C-41951,Padamshree Dr. D. Y. Patil College of Pharmacy,Pune,Maharashtra,36.97,61.62,1.71,56.33,51.88,15.06,2019,69
IR-P-I-1339,MVP Samaj`s College of Pharmacy,Nashik,Maharashtra,36.81,62.77,1.12,59.8,51.22,5.64,2019,70
IR-P-C-40354,Acharya & B M Reddy College of Pharmacy,Bengaluru,Karnataka,36.65,56.54,6.35,35.67,54.78,51.81,2019,71
IR-P-C-54626,Girijananda Chowdhury Institute of Pharmaceutical Science,Guwahati,Assam,36.62,56.71,7.24,60.55,38.19,15.06,2019,72
IR-P-C-8257,AL Shifa College of Pharmacy,Kozhikode,Kerala,36.6,59.29,1.9,50.17,50.02,32.1,2019,73
IR-P-C-42167,P. E. Society`s Modern College of Pharmacy,Pune,Maharashtra,36.44,66.39,2.87,52.2,52.23,0.0,2019,74
IR-P-C-40298,Al-Ameen College of Pharmacy,Bengaluru,Karnataka,36.25,54.94,11.28,35.76,40.59,51.81,2019,75
IR-1-P-P-U-0380,National Institute of Pharmaceutical Education and Research Mohali,Mohali,Punjab,78.2,76.32,78.13,81.25,57.18,98.87,2018,1
IR-5-P-OEMDP-U-0107,Jamia Hamdard,New Delhi,Delhi,77.17,69.51,85.63,84.91,52.57,83.87,2018,2
IR-6-P-OEMLDP-U-0078,Panjab University,Chandigarh,Chandigarh,76.5,72.85,82.97,81.05,63.93,71.54,2018,3
IR-3-P-OEP-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,73.69,77.9,71.2,78.92,56.12,75.73,2018,4
IR-3-P-OEP-U-0391,Birla Institute of Technology & Science,Pilani,Rajasthan,71.92,76.45,64.98,74.66,71.02,74.72,2018,5
IR-1-P-P-I-1077,National Institute of Pharmaceutical Education and Research Hyderabad,Hyderabad,Telangana,67.68,80.14,58.75,76.38,56.88,50.45,2018,6
IR-1-P-P-C-7249,Manipal College of Pharmaceutical Sciences,Udupi,Karnataka,66.31,77.25,45.76,62.9,68.34,100.0,2018,7
IR-1-P-P-C-33873,Bombay College of Pharmacy,Mumbai,Maharashtra,57.94,71.07,38.85,59.68,47.99,82.19,2018,8
IR-6-P-OEMAPC-N-10,SVKM`s Narsee Monjee Institute of Management Studies,Mumbai,Maharashtra,57.61,75.46,30.96,82.3,59.76,32.43,2018,9
IR-1-P-P-C-35007,JSS College of Pharmacy,Mysore,Karnataka,57.34,66.54,31.24,58.14,66.69,97.12,2018,10
IR-1-P-P-C-35430,Poona College of Pharmacy,Pune,Maharashtra,57.11,66.89,39.12,61.71,55.87,73.69,2018,11
IR-6-P-OEMADP-U-0143,Maharaja Sayajirao University of Baroda,Vadodara,Gujarat,56.78,65.18,44.61,74.41,52.02,37.72,2018,12
IR-5-P-OEMAP-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,56.63,70.04,48.43,56.77,57.26,40.13,2018,13
IR-1-P-P-N-14,National Institute of Pharmaceutical Education and Research Ahmedabad,Gandhinagar,Gujarat,55.95,86.56,16.77,68.82,74.24,37.72,2018,14
IR-1-P-P-C-35006,JSS College of Pharmacy,Nilgiri,Tamil Nadu,55.67,65.42,26.37,65.92,70.87,78.62,2018,15
IR-2-P-OP-U-0383,Punjabi University,Patiala,Punjab,53.2,59.83,58.53,53.29,40.76,29.52,2018,16
IR-4-P-OEMP-U-0389,Banasthali Vidyapith,Banasthali,Rajasthan,53.41,68.42,25.73,80.9,66.84,22.99,2018,16
IR-1-P-P-C-10398,I. S. F. College of Pharmacy,Moga,Punjab,52.15,46.55,63.41,57.52,47.23,29.52,2018,17
IR-1-P-P-C-436,"Institute of Pharmacy, Nirma University",Ahmedabad,Gujarat,51.64,60.87,38.72,54.93,53.75,53.96,2018,18
IR-1-P-P-C-6370,Delhi Institute of Pharmaceutical Sciences & Research,New Delhi,Delhi,49.68,60.5,18.73,70.07,50.94,68.09,2018,19
IR-6-P-OEMDPC-U-0443,Annamalai University,Annamalainagar,Tamil Nadu,49.22,65.79,47.82,39.08,33.08,40.13,2018,20
IR-3-P-ODP-I-1486,Sri Ramachandra Medical College and Research Institute,Chennai,Tamil Nadu,48.87,66.65,30.83,42.88,53.2,57.2,2018,21
IR-1-P-P-C-24505,KLE College of Pharmacy,Belgaum,Karnataka,47.82,65.38,17.67,55.79,63.46,53.96,2018,22
IR-1-P-P-C-409,L. M. College of Pharmacy,Ahmedabad,Gujarat,46.04,66.2,11.07,59.75,53.5,55.61,2018,24
IR-1-P-P-C-19322,N. G. S. M. Institute of Pharmaceutical Sciences,Mangalore,Karnataka,45.56,61.09,7.31,56.68,72.71,64.33,2018,25
IR-4-P-MAPC-U-0379,Lovely Professional University,Jalandhar,Punjab,45.42,61.52,35.22,42.5,63.68,15.24,2018,26
IR-5-P-OEMDP-U-0473,SRM Institute of Science and Technology,Chennai,Tamil Nadu,45.33,42.05,50.98,45.91,53.03,29.52,2018,27
IR-1-P-P-I-1450,"AU College of Pharmaceutical Sciences, Andhra University",Visakhapatnam,Andhra Pradesh,44.43,57.0,21.71,61.65,55.36,29.52,2018,28
IR-1-P-P-I-1244,"Department of Pharmaceutical Sciences, Dibrugarh University",Dibrugarh,Assam,44.42,58.98,30.19,58.93,29.26,29.52,2018,29
IR-4-P-OEMP-U-0190,Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh,44.22,63.86,22.34,58.79,50.8,15.24,2018,30
IR-1-P-P-C-45540,PSG College of Pharmacy,Coimbatore,Tamil Nadu,43.62,49.31,22.77,50.73,52.85,65.62,2018,31
IR-1-P-P-C-33877,SVKM`s Dr. Bhanuben Nanavati College of Pharmacy,Mumbai,Maharashtra,43.26,57.12,20.17,66.99,51.45,15.24,2018,32
IR-6-P-OEMALP-U-0497,Amity University,Gautam Budh Nagar,Uttar Pradesh,43.03,54.02,35.54,36.42,56.36,32.43,2018,33
IR-1-P-P-C-34531,Y. B. Chavan College of Pharmacy,Aurangabad,Maharashtra,42.59,60.96,21.21,46.02,52.19,35.16,2018,34
IR-5-P-OEMLP-U-0085,Guru Ghasidas Vishwavidyalaya,Bilaspur,Chhattisgarh,42.58,69.88,30.9,37.6,48.28,0.0,2018,35
IR-6-P-OEMADP-U-0519,Integral University,Lucknow,Uttar Pradesh,42.52,57.53,33.3,47.05,43.37,15.24,2018,36
IR-1-P-P-C-30858,Goa College of Pharmacy,Panaji,Goa,41.96,67.63,0.58,65.78,50.99,32.43,2018,37
IR-1-P-P-C-30768,"College of Pharmacy, Pt. B. D. Sharma, PGIMS",Rohtak,Haryana,41.49,53.79,23.92,58.09,54.72,10.75,2018,38
IR-1-P-P-C-26907,Raghavendra Institute of Pharmaceuatical Education & Research,Anantapur,Andhra Pradesh,41.39,63.68,4.23,68.43,58.01,15.24,2018,39
IR-1-P-P-I-1045,R. C. Patel Institute of Pharmaceutical Education & Research,Shirpur,Maharashtra,41.36,58.86,26.02,51.9,49.45,5.72,2018,40
IR-1-P-P-I-1243,"College of Pharmacy, Madras Medical College",Chennai,Tamil Nadu,41.3,57.63,9.64,48.44,55.6,58.72,2018,41
IR-1-P-P-C-33814,Bharati Vidyapeeth`s College of Pharmacy,Navi Mumbai,Maharashtra,41.14,64.96,14.71,46.75,52.54,26.38,2018,42
IR-4-P-OEMP-U-0491,VELS Institute of Science Technology & Advanced Studies,Chennai,Tamil Nadu,40.83,61.01,21.96,46.33,47.39,19.29,2018,43
IR-1-P-P-C-18900,Smt. Kishoritai Bhoyar College of Pharmacy,Kamptee,Maharashtra,40.77,64.2,7.78,50.29,55.96,35.16,2018,44
IR-5-P-OEMLP-U-0270,Devi Ahilya Vishwavidyalaya,Indore,Madhya Pradesh,40.11,55.12,16.88,51.68,46.47,35.16,2018,45
IR-1-P-P-C-33635,Principal K.M. Kundanani College of Pharmacy,Mumbai,Maharashtra,40.1,56.43,13.68,55.42,53.51,26.38,2018,46
IR-2-P-OP-U-0162,Guru Jambheshwar University of Science and Technology,Hisar,Haryana,39.74,62.48,20.76,39.96,35.43,32.43,2018,47
IR-2-P-OP-U-0093,Pt. Ravishankar Shukla University,Raipur,Chhattisgarh,39.61,45.61,31.3,53.76,47.14,10.75,2018,48
IR-1-P-P-I-1335,Dr. D. Y. Patil Institute of Pharmaceutical Sciences and Research,Pune,Maharashtra,38.93,56.67,3.36,56.07,52.52,44.57,2018,49
IR-4-P-OEMP-U-0373,Chitkara University,Rajpura,Punjab,38.54,55.57,14.02,51.65,54.03,19.29,2018,50
IR17-PHRM-2-17784,Jamia Hamdard,New Delhi,Delhi,73.64,62.25,90.03,85.45,59.05,49.7,2017,1
IR17-PHRM-1-1-NIP-1,"National Institute of Pharmaceutical Education and Research, Mohali",S.A.S. Nagar (Mohali),Punjab,73.18,71.97,80.91,69.53,70.26,63.84,2017,2
IR17-PHRM-2-18023,University Institute of Pharmaceutical Sciences,Chandigarh,Chandigarh,69.59,68.01,57.93,87.0,90.44,53.75,2017,3
IR17-PHRM-2-18261,Institute of Chemical Technology,Mumbai,Maharashtra,65.67,75.12,64.44,65.19,60.6,46.98,2017,4
IR17-PHRM-2-18693,"National Institute of Pharmaceutical Education and Research, Hyderabad",Hyderabad,Telangana,65.14,88.8,44.84,65.74,77.3,41.71,2017,5
IR17-PHRM-2-18599,Birla Institute of Technology & Science -Pilani,Pilani,Rajasthan,64.79,69.09,57.7,75.2,55.81,61.34,2017,6
IR17-PHRM-1-1-2812279307,Manipal College of Pharmaceutical Sciences,Manipal,Karnataka,59.64,74.94,41.95,56.0,65.21,68.5,2017,7
IR17-PHRM-1-1-2816342749,"Poona College of Pharmacy, Erandwane, Pune",Pune,Maharashtra,54.69,62.33,39.08,57.71,70.28,57.02,2017,8
IR17-PHRM-2-1-596,S.R.M Institute of Science and Technology,Chennai,Tamil Nadu,54.28,58.35,51.02,58.17,74.65,23.81,2017,9
IR17-PHRM-1-17445,JSS College of Pharmacy,Mysore,Karnataka,52.83,58.78,31.95,54.39,86.27,61.08,2017,10
IR17-PHRM-1-22,Dr. Harisingh Gour Vishwavidyalaya-Sagar,Sagar,Madhya Pradesh,51.13,42.06,63.2,40.57,64.03,50.37,2017,11
IR17-PHRM-2-1-2811781771,Birla Institute of Technology,Ranchi,Jharkhand,51.09,67.49,43.97,38.74,61.74,37.3,2017,12
IR17-PHRM-2-1-33,Annamalai University,Annamalainagar,Tamil Nadu,50.91,53.2,62.41,49.88,47.95,14.53,2017,13
IR17-PHRM-1-17860,Delhi Institute of Pharmaceutical Sciences and Research,New Delhi,Delhi,48.44,55.67,22.31,68.27,61.39,52.64,2017,14
IR17-PHRM-1-1-2809301801,Bombay College of Pharmacy,Mumbai,Maharashtra,47.87,62.57,28.35,48.81,50.39,58.0,2017,15
IR17-PHRM-2-18406,Nirma University,Ahmedabad,Gujarat,47.57,59.32,33.29,52.74,65.97,26.27,2017,16
IR17-PHRM-1-17497,JSS College of Pharmacy,Ootacamund,Tamil Nadu,47.13,48.44,25.86,60.67,74.65,52.5,2017,17
IR17-PHRM-2-1-31,Andhra University,Visakhapatnam,Andhra Pradesh,46.25,48.49,42.54,51.34,60.2,26.52,2017,18
IR17-PHRM-2-1-661,Sri Ramachandra University,Chennai,Tamil Nadu,45.97,64.04,31.42,31.83,71.07,38.54,2017,19
IR17-PHRM-2-18508,Banasthali Vidyapith,Banasthali,Rajasthan,45.76,53.1,25.57,73.17,65.64,9.68,2017,20
IR17-PHRM-1-17804,I.S. F. College of Pharmacy,Moga,Punjab,45.13,47.59,50.59,40.21,57.42,18.86,2017,21
IR17-PHRM-1-17138,"Department of Pharmaceutical Sciences, Dibrugarh University",Dibrugarh,Assam,45.12,52.26,40.24,56.46,48.3,12.48,2017,22
IR17-PHRM-1-17207,L. M. College of Pharmacy,Ahmedabad,Gujarat,44.4,65.76,9.59,61.08,56.96,38.72,2017,23
IR17-PHRM-1-17689,Y. B. Chavan College of Pharmacy,Aurangabad,Maharashtra,41.85,55.29,15.24,56.83,57.32,35.86,2017,24
IR17-PHRM-2-18265,Integral University,Lucknow,Uttar Pradesh,41.57,54.92,32.74,40.78,62.05,9.07,2017,25
IR17-PHRM-1-18020,Acharya Nagarjuna University College of Pharmaceutical Sciences,Guntur,Andhra Pradesh,41.5,47.76,29.61,59.8,57.61,5.69,2017,26
IR17-PHRM-1-1-2811891107,N.G.S.M.Institute of Pharmaceutical Sciences,Mangalore,Karnataka,40.63,54.3,9.22,52.18,80.96,30.3,2017,27
IR17-PHRM-1-17868,"Department of Pharmaceutical Sciences, Maharshi Dayanand University, Rohtak.",Rohtak,Haryana,40.53,50.85,24.79,44.38,67.11,22.45,2017,28
IR17-PHRM-1-17747,Prin.K.M.Kundnani College of Pharmacy,Mumbai,Maharashtra,40.37,54.83,17.65,51.98,56.77,25.39,2017,29
IR17-PHRM-1-1-2809439609,Goa College of Pharmacy,Panaji,Goa,40.01,66.17,1.9,57.14,55.21,26.37,2017,30
IR17-PHRM-2-1-155,Devi Ahilya Vishwavidyalaya,Indore,Madhya Pradesh,39.2,52.97,16.8,48.27,62.99,23.16,2017,31
IR17-PHRM-1-17659,"Sanjivani College of Pharmaceutical Education and Research, Kopargaon",Kopargaon,Maharashtra,38.44,59.98,9.09,53.6,70.0,0.03,2017,32
IR17-PHRM-1-17136,"College of Pharmacy, Madras Medical College",Chennai,Tamil Nadu,38.34,53.18,15.54,39.6,70.0,28.13,2017,33
IR17-PHRM-1-17848,Smt. Kishoritai Bhoyar College of Pharmacy,Kamptee,Maharashtra,38.2,63.7,8.93,48.84,62.94,3.49,2017,34
IR17-PHRM-2-18215,Guru Ghasidas Vishwavidyalaya,Bilaspur,Chhattisgarh,38.1,67.94,17.87,34.35,45.94,9.02,2017,35
IR17-PHRM-1-1-2809406046,"Bharati Vidyapeeth College of Pharmacy, Kolhapur",Kolhapur,Maharashtra,37.67,54.35,7.77,44.58,61.5,39.57,2017,36
IR17-PHRM-2-1-N002,KLE Academy of Higher Education and Research,Belagavi,Karnataka,37.61,61.47,13.43,42.63,56.8,9.25,2017,37
IR17-PHRM-1-1-2809276349,R. C. Patel Institute of Pharmaceutical Education & Research,Shirpur,Maharashtra,37.53,56.58,18.06,39.27,61.89,10.91,2017,38
IR17-PHRM-2-1-629,Shoolini University of Biotechnology and Management Sciences-Solan,Solan,Himachal Pradesh,37.45,46.47,16.88,57.11,48.71,21.56,2017,39
IR17-PHRM-1-22444,Padmashree Dr D Y Patil Institute of Pharmaceutical Sciences and Research,Pune,Maharashtra,37.42,60.63,4.09,43.42,69.48,23.67,2017,40
IR17-PHRM-1-17165,P. E. Society's Modern College of Pharmacy,Pune,Maharashtra,37.06,53.03,18.15,41.74,64.01,9.48,2017,41
IR17-PHRM-1-17092,SVKM's Dr. Bhanuben Nanavati College of Pharmacy,Mumbai,Maharashtra,36.93,54.66,12.47,60.46,46.68,0.28,2017,42
IR17-PHRM-2-18385,Narsee Monjee Institute of Management Studies -Mumbai,Mumbai,Maharashtra,36.64,50.22,15.85,48.31,49.61,21.98,2017,43
IR17-PHRM-2-1-216,Guru Jambeshwar University of Science and Technology,Hissar,Haryana,36.59,59.35,25.41,14.44,58.42,24.34,2017,44
IR17-PHRM-1-17169,Institute of Pharmaceutical Education and Research,Wardha,Maharashtra,36.28,52.27,26.25,28.56,65.08,5.11,2017,45
IR17-PHRM-1-17491,PSG College of Pharmacy,Coimbatore,Tamil Nadu,36.21,53.15,14.0,41.46,69.95,7.7,2017,46
IR17-PHRM-1-23151,MVP Samaj's College of Pharmacy,Nashik,Maharashtra,36.11,55.37,1.47,54.42,69.38,12.4,2017,47
IR17-PHRM-1-1-2813272662,Chalapathi Institute of Pharmaceutical Sciences,Guntur,Andhra Pradesh,36.1,55.93,6.16,45.87,67.21,15.81,2017,48
IR17-PHRM-1-1-2815712186,Gurunanak College of Pharmacy,Nagpur,Maharashtra,35.99,61.31,6.77,44.87,65.0,0.98,2017,49
IR17-PHRM-1-17746,AISSMS College of Pharmacy,Pune,Maharashtra,35.7,53.59,15.65,39.19,63.11,7.66,2017,50
