Institute ID,Name,City,State,Score,TLR,RPC,GO,OI,PERCEPTION,Year,Year_rank
IR-C-C-6369,Sri Venkateswara College,Delhi,Delhi,61.28,74.16,31.67,69.41,64.52,30.75,2019,19
IR-C-C-6432,Dyal Singh College,New Delhi,Delhi,60.77,78.17,25.65,71.39,63.04,14.98,2019,20
IR-C-C-27608,Lady Irwin College,Delhi,Delhi,60.53,75.46,18.77,72.35,62.9,31.49,2019,21
IR-C-C-41046,PSGR Krishnammal College for Women,Coimbatore,Tamil Nadu,59.77,62.37,27.11,80.72,59.52,46.23,2019,22
IR-C-C-43671,University College,Thiruvananthapuram,Kerala,59.37,73.6,20.35,79.06,53.62,17.63,2019,23
IR-C-C-6380,Acharya Narendra Dev College,New Delhi,Delhi,58.42,77.94,12.73,65.48,69.46,20.13,2019,24
IR-C-C-6420,Jesus & Mary College,New Delhi,Delhi,58.37,67.03,0.49,91.03,63.9,23.38,2019,25
IR-C-C-16178,P. D. Patel Institute of Applied Sciences,Changa,Gujarat,58.29,70.13,55.09,71.19,40.26,1.54,2019,26
IR-C-I-1385,Fergusson College,Pune,Maharashtra,58.1,57.53,16.36,90.72,39.19,60.36,2019,27
IR-C-C-6353,Sri Guru Tegh Bahadur Khalsa College,Delhi,Delhi,57.94,76.54,36.07,58.04,65.47,8.48,2019,28
IR-C-C-43767,Mar Ivanios College,Thiruvananthapuram,Kerala,57.86,68.27,46.18,71.23,47.71,10.36,2019,29
IR-C-C-41189,Scott Christian College,Nagercoil,Tamil Nadu,57.69,73.96,22.5,73.61,54.74,8.48,2019,30
IR-C-C-6426,Shaheed Rajguru College of Applied Sciences for Women,Delhi,Delhi,57.57,73.55,18.94,70.68,72.68,3.75,2019,31
IR-C-C-43946,Women`s Christian College,Chennai,Tamil Nadu,57.44,69.16,11.75,82.39,42.72,31.49,2019,32
IR-C-C-41035,Government Arts College,Coimbatore,Tamil Nadu,57.19,76.18,35.78,54.15,44.46,33.64,2019,33
IR-C-C-36513,Thiagarajar College,Madurai,Tamil Nadu,57.11,60.63,55.71,66.3,48.48,30.75,2019,34
IR-C-C-11691,Rajagiri College of Social Sciences,Ernakulam,Kerala,55.38,75.56,1.35,77.28,51.93,4.46,2019,35
IR-C-C-43902,Ethiraj College for Women,Chennai,Tamil Nadu,55.3,60.58,9.66,77.91,53.86,47.51,2019,36
IR-C-C-6367,Daulat Ram College,Delhi,Delhi,55.29,63.11,5.27,87.45,49.32,24.7,2019,37
IR-C-C-6391,Maitreyi College,New Delhi,Delhi,54.85,71.06,14.62,67.15,67.32,7.19,2019,38
IR-C-C-35860,St. Joseph's College,Tiruchirappalli,Tamil Nadu,54.7,61.85,36.07,61.43,42.01,49.94,2019,39
IR-C-N-6,Queen Mary`s College,Chennai,Tamil Nadu,54.65,65.19,18.79,83.95,30.03,17.63,2019,40
IR-C-C-6357,Shyam Lal College,Delhi,Delhi,54.52,63.97,11.82,81.73,60.09,7.19,2019,41
IR-C-C-35416,Rajiv Gandhi Institute of Information Technology and Biotechnology,Pune,Maharashtra,54.14,63.37,18.22,72.36,63.65,16.06,2019,42
IR-C-C-6417,Kamala Nehru College,South,Delhi,54.0,70.19,1.64,78.53,52.55,7.84,2019,43
IR-C-C-35825,Bishop Heber College,Tiruchirappalli,Tamil Nadu,53.89,55.09,43.21,59.6,49.61,55.06,2019,44
IR-C-C-25376,Andhra Loyola College,Vijayawada,Andhra Pradesh,53.77,57.51,33.36,68.8,52.42,33.29,2019,45
IR-C-C-6365,Indraprastha College for Women,Delhi,Delhi,53.19,65.1,0.42,71.35,70.05,22.48,2019,46
IR-C-C-43705,Govt. College for Women,Thiruvananthapuram,Kerala,53.03,69.78,12.42,67.49,52.87,10.97,2019,47
IR-C-C-6412,Maharaja Agrasen College,Delhi,Delhi,53.03,74.61,6.68,63.58,59.86,3.02,2019,47
IR-C-C-6502,Kanchi Mamunivar Centre for Post Graduate Studies,Puducherry,Pondicherry,52.93,68.38,34.06,65.97,35.27,4.46,2019,49
IR-C-C-11991,Bethune College,Kolkata,West Bengal,52.91,65.96,9.61,71.02,35.13,38.28,2019,50
IR-C-C-36579,Ayya Nadar Janaki Ammal College,Sivakasi,Tamil Nadu,52.81,59.09,19.75,69.75,47.89,39.81,2019,51
IR-C-C-41106,Kongunadu Arts & Science College,Coimbatore,Tamil Nadu,52.81,58.42,31.7,66.89,53.28,26.4,2019,51
IR-C-C-41126,Sri Krishna Arts and Science College,Coimbatore,Tamil Nadu,52.73,57.24,4.75,86.5,59.6,15.53,2019,53
IR-C-C-6366,Shivaji College,Delhi,Delhi,52.7,72.02,8.2,64.94,59.01,5.16,2019,54
IR-C-C-8169,St. Thomas College,Thrissur,Kerala,52.7,66.92,9.61,72.68,55.35,7.84,2019,54
IR-C-C-5855,St. Xavier's College,Ahmedabad,Gujarat,52.63,51.52,39.74,74.73,52.21,21.55,2019,56
IR-C-C-11708,Sacred Heart College,Ernakulam,Kerala,52.62,69.4,16.08,68.78,47.33,5.16,2019,57
IR-C-C-43931,Stella Maris College for Women,Chennai,Tamil Nadu,52.57,54.98,13.1,71.95,50.4,55.89,2019,58
IR-C-C-35832,Jamal Mohamed College,Tiruchirappalli,Tamil Nadu,52.27,62.46,34.7,60.59,47.45,22.02,2019,59
IR-C-I-1293,Sri Ramakrishna Mission Vidyalaya College of Arts and Science,Coimbatore,Tamil Nadu,52.27,60.57,69.22,59.46,9.37,18.65,2019,59
IR-C-C-20830,St. Joseph`s College of Commerce,Bengaluru,Karnataka,52.26,60.97,0.0,78.14,61.66,21.55,2019,61
IR-C-C-11831,S. B. College,Kottayam,Kerala,52.2,66.05,20.16,70.44,47.03,4.46,2019,62
IR-C-C-36502,Virudhunagar Hindu Nadars Senthikumara Nadar College,Virudhunagar,Tamil Nadu,52.14,59.13,49.25,60.17,47.33,13.31,2019,63
IR-C-C-11582,St. Teresa's College,Ernakulam,Kerala,51.94,68.56,4.37,70.66,52.94,9.12,2019,64
IR-C-C-43964,Madras School of Social Work,Chennai,Tamil Nadu,51.8,65.3,0.34,75.71,53.07,13.87,2019,65
IR-C-C-26356,Silver Jubilee Degree College,Kurnool,Andhra Pradesh,51.76,66.35,0.7,74.38,61.48,3.75,2019,66
IR-C-C-41054,Dr. N. G. P. Arts and Science College,Coimbatore,Tamil Nadu,51.59,60.65,15.27,73.68,50.12,16.06,2019,67
IR-C-C-43760,Mahatma Gandhi College,Thiruvananthapuram,Kerala,51.56,67.97,21.84,58.16,55.82,9.74,2019,68
IR-C-C-43600,Govt. Arts College,Thiruvananthapuram,Kerala,51.5,72.74,1.52,65.54,52.05,5.84,2019,69
IR-C-C-6411,Shaheed Sukhdev College of Business Studies,New Delhi,Delhi,51.33,59.3,3.79,82.79,57.56,5.84,2019,70
IR-C-C-8023,Farook College,Kozhikode,Kerala,51.29,64.38,5.45,74.73,55.92,4.46,2019,71
IR-C-C-29284,"Govt Home Science College, Sector-10",Chandigarh,Chandigarh,51.27,71.8,0.74,69.77,43.52,6.52,2019,72
IR-C-C-41068,Vellalar College for Women,Erode,Tamil Nadu,51.27,61.79,4.55,73.4,52.42,22.93,2019,72
IR-C-C-41173,St. Xavier`s College,Palayamkottai,Tamil Nadu,51.26,63.35,33.53,56.55,48.89,18.65,2019,74
IR-C-C-6381,Keshav Mahavidyalya,Delhi,Delhi,51.24,71.22,12.22,58.95,57.27,4.46,2019,75
IR-C-C-11986,Loreto College,Calcutta,West Bengal,51.19,52.68,0.0,82.88,52.43,41.58,2019,76
IR-C-C-41157,V. O. Chidambaram College,Tuticorin,Tamil Nadu,51.12,71.05,22.71,54.68,53.24,3.02,2019,77
IR-C-C-11733,Newman College,Idukki,Kerala,51.09,58.52,11.78,81.89,52.87,1.54,2019,78
IR-C-C-36578,Lady Doak College,Madurai,Tamil Nadu,51.08,64.17,17.09,61.92,44.54,29.22,2019,79
IR-C-C-43738,T. K. M. College of Arts and Science,Kollam,Kerala,51.04,54.58,34.85,73.4,51.84,4.46,2019,80
IR-C-C-41184,Women's Christian College,Nagercoil,Tamil Nadu,51.02,68.96,10.65,64.73,51.44,5.16,2019,81
IR-C-I-1323,St. Joseph`s College,Kozhikode,Kerala,50.94,67.91,8.61,69.93,42.32,7.84,2019,82
IR-C-C-43649,Fatima Mata National College,Kollam,Kerala,50.68,59.66,34.07,63.07,54.92,4.46,2019,83
IR-C-C-28526,Alagappa Government Arts College,Karaikudi,Tamil Nadu,50.41,58.85,29.95,62.29,37.67,30.37,2019,84
IR-C-C-35787,Holy Cross College,Tiruchirappalli,Tamil Nadu,50.17,61.41,10.84,61.47,53.93,32.22,2019,85
IR-C-C-41096,CMS College of Science and Commerce,Coimbatore,Tamil Nadu,50.13,61.35,7.09,71.84,59.15,6.52,2019,86
IR-C-C-6413,Sri Guru Gobind Singh College of Commerce,Delhi,Delhi,50.1,59.22,2.31,80.07,56.66,3.75,2019,87
IR-C-C-8213,Christ College,Thrissur,Kerala,49.98,62.43,9.18,66.32,49.4,21.08,2019,88
IR-C-C-6402,Kalindi College,Delhi,Delhi,49.92,65.84,13.25,62.96,57.1,1.54,2019,89
IR-C-C-43911,Anna Adarsh College for Women,Chennai,Tamil Nadu,49.9,59.49,2.71,77.15,51.34,12.73,2019,90
IR-C-C-43975,Justice Basher Ahmed Sayeed College for Women,Chennai,Tamil Nadu,49.81,61.24,7.08,74.11,53.51,3.75,2019,91
IR-C-C-11615,Mar Thoma College,Thiruvalla,Kerala,49.79,57.39,5.72,82.33,53.1,0.78,2019,92
IR-C-C-43783,Nirmalagiri College,Kannur,Kerala,49.76,61.89,14.98,70.71,50.74,0.0,2019,93
IR-C-C-36529,Fatima College,Madurai,Tamil Nadu,49.75,58.07,7.26,68.84,51.8,30.37,2019,94
IR-C-C-25990,St. Francis College for Women,Hyderabad,Telangana,49.7,55.58,1.5,81.8,54.04,13.87,2019,95
IR-C-C-33555,St. Xavier`s College,Mumbai,Maharashtra,49.34,51.79,9.31,64.98,56.16,53.57,2019,96
IR-C-C-36575,Sri Meenakshi Government College for Women,Madurai,Tamil Nadu,49.25,63.13,3.35,67.48,57.79,8.48,2019,97
IR-C-C-36425,Muthurangam Govt. Arts College,Vellore,Tamil Nadu,49.16,59.95,13.03,78.74,33.95,1.54,2019,98
IR-C-I-1373,Goswami Ganesh Dutta Sanatan Dharma College,Chandigarh,Chandigarh,49.13,48.54,13.04,80.73,65.27,10.36,2019,99
IR-C-C-6431,Ramanujan College,New Delhi,Delhi,49.03,58.93,0.04,75.65,60.24,5.16,2019,100
IR-2-C-OC-C-6355,Miranda House,Delhi,Delhi,71.0,77.7,29.78,85.32,73.21,68.02,2018,1
IR-2-C-OC-C-22470,St. Stephen`s College,Delhi,Delhi,70.77,79.35,16.36,94.66,68.35,60.75,2018,2
IR-1-C-C-C-6377,Hindu College,Delhi,Delhi,67.46,74.76,25.74,86.9,71.79,47.9,2018,4
IR-1-C-C-C-43921,Presidency College,Chennai,Tamil Nadu,66.21,81.82,99.27,35.54,31.59,65.52,2018,5
IR-1-C-C-C-44006,Loyola College,Chennai,Tamil Nadu,66.06,67.45,82.3,48.47,46.23,100.0,2018,6
IR-1-C-C-C-6419,Shri Ram College of Commerce,Delhi,Delhi,63.98,72.17,0.62,83.48,61.78,79.74,2018,7
IR-2-C-OC-C-6415,Lady Shri Ram College for Women,New Delhi,Delhi,63.53,71.62,3.75,81.94,71.25,66.99,2018,8
IR-1-C-C-C-11926,Ramakrishna Mission Vidyamandira,Howrah,West Bengal,62.79,84.98,8.89,86.08,13.29,46.23,2018,9
IR-1-C-C-C-43965,Madras Christian College,Chennai,Tamil Nadu,60.74,74.43,27.21,58.68,46.59,75.57,2018,10
IR-1-C-C-C-41124,PSG College of Arts and Science,Coimbatore,Tamil Nadu,60.34,61.65,38.37,65.94,51.89,82.4,2018,11
IR-1-C-C-C-27608,Lady Irwin College,Delhi,Delhi,60.04,81.2,14.73,68.87,47.32,34.05,2018,12
IR-1-C-C-C-6361,Deen Dayal Upadhyaya College,New Delhi,Delhi,59.76,76.83,26.52,57.12,72.25,35.39,2018,13
IR-1-C-C-C-22462,Atma Ram Sanatan Dharm College,New Delhi,Delhi,59.55,78.43,24.3,64.94,63.62,19.45,2018,14
IR-2-C-OC-C-6429,Gargi College,Delhi,Delhi,59.46,77.1,9.0,76.46,67.6,13.91,2018,15
IR-1-C-C-C-41046,PSGR Krishnammal College for Women,Coimbatore,Tamil Nadu,59.39,66.63,21.1,72.84,60.93,52.83,2018,16
IR-2-C-OC-C-11881,St. Xavier`s College,Calcutta,West Bengal,58.45,56.16,28.97,75.15,54.15,74.38,2018,17
IR-1-C-C-C-43671,University College,Thiruvananthapuram,Kerala,57.51,75.58,16.82,71.68,48.35,20.09,2018,18
IR-2-C-OC-I-1385,Fergusson College,Pune,Maharashtra,57.37,57.87,18.52,89.08,38.64,53.12,2018,19
IR-1-C-C-C-6385,Kirori Mal College,Delhi,Delhi,57.32,72.98,26.5,59.07,70.69,23.16,2018,20
IR-1-C-C-C-6425,Hans Raj College,Delhi,Delhi,57.19,70.78,12.58,64.7,66.57,41.54,2018,21
IR-2-C-OC-C-43946,Women`s Christian College,Chennai,Tamil Nadu,57.18,71.06,14.54,72.38,44.08,40.77,2018,22
IR-2-C-OC-C-6353,Sri Guru Tegh Bahadur Khalsa College,Delhi,Delhi,56.96,79.93,28.25,53.34,61.83,12.41,2018,23
IR-2-C-OC-C-6369,Sri Venkateswara College,Delhi,Delhi,56.62,71.94,28.47,60.39,64.04,20.72,2018,24
IR-2-C-OC-C-6432,Dyal Singh College,Delhi,Delhi,56.43,77.39,19.85,63.37,57.33,9.22,2018,25
IR-2-C-OC-C-6431,Ramanujan College,New Delhi,Delhi,56.13,73.21,1.07,71.08,75.29,13.91,2018,26
IR-1-C-C-C-6380,Acharya Narendra Dev College,New Delhi,Delhi,55.99,82.74,10.49,53.44,69.65,10.04,2018,27
IR-1-C-C-C-35860,St. Joseph`s College,Tiruchirappalli,Tamil Nadu,54.41,62.67,32.48,55.65,38.2,67.41,2018,28
IR-1-C-C-I-1317,Rama Krishna Mission Vivekananda Centenary College,Rahara,West Bengal,53.95,67.37,20.71,80.24,21.55,16.77,2018,29
IR-1-C-C-C-43931,Stella Maris College for Women,Chennai,Tamil Nadu,53.66,60.82,9.7,67.14,53.15,57.76,2018,30
IR-1-C-C-C-11986,Loreto College,Calcutta,West Bengal,53.55,56.56,0.06,84.19,52.48,46.23,2018,31
IR-2-C-OC-C-6412,Maharaja Agrasen College,Delhi,Delhi,53.35,79.54,5.68,56.96,60.6,3.94,2018,32
IR-1-C-C-C-41035,Government Arts College,Coimbatore,Tamil Nadu,53.16,75.11,32.02,48.07,38.14,24.9,2018,33
IR-2-C-OC-I-1323,St. Joseph`s College,Dist. Calicut,Kerala,53.13,71.75,7.39,67.29,49.65,15.37,2018,34
IR-1-C-C-C-26356,Silver Jubilee Degree College,Kurnool,Andhra Pradesh,53.12,74.11,0.0,67.85,63.22,2.02,2018,35
IR-1-C-C-C-43767,Mar Ivanios College,Thiruvananthapuram,Kerala,53.09,62.95,48.48,63.33,38.09,10.04,2018,36
IR-2-C-OC-C-41189,Scott Christian College,Nagercoil,Tamil Nadu,53.08,76.22,24.33,48.71,56.77,10.85,2018,37
IR-1-C-C-C-43902,Ethiraj College for Women,Chennai,Tamil Nadu,52.92,60.16,6.77,70.04,51.74,51.65,2018,38
IR-1-C-C-I-1293,Sri Ramakrishna Mission Vidyalaya College of Arts & Science,Coimbatore,Tamil Nadu,52.83,66.73,64.98,53.55,9.93,20.09,2018,39
IR-1-C-C-C-42814,Ramakrishna Mission Residential College,Kolkata,West Bengal,52.71,74.91,27.05,47.3,15.58,53.12,2018,40
IR-1-C-C-C-11708,Sacred Heart College,Ernakulam,Kerala,52.52,72.93,14.15,54.94,45.68,29.22,2018,41
IR-1-C-C-C-35787,Holy Cross College,Tiruchirappalli,Tamil Nadu,52.51,65.07,4.37,67.09,43.36,47.24,2018,42
IR-1-C-C-C-11691,Rajagiri College of Social Sciences,Ernakulam,Kerala,52.0,77.06,0.9,55.33,52.13,20.09,2018,43
IR-1-C-C-C-36513,Thiagarajar College,Madurai,Tamil Nadu,51.93,61.85,33.16,56.7,41.19,39.19,2018,44
IR-1-C-C-C-43738,T. K. M. College of Arts and Science,Kollam,Kerala,51.46,57.11,37.65,68.36,53.0,5.77,2018,45
IR-1-C-C-C-11831,S. B. College,Kottayam,Kerala,51.43,69.89,15.24,65.03,36.01,13.17,2018,46
IR-1-C-C-C-36579,Ayya Nadar Janaki Ammal College,Madurai,Tamil Nadu,51.35,63.84,16.67,59.18,49.72,35.39,2018,47
IR-1-C-C-C-16178,P. D. Patel Institute of Applied Sciences,Anand,Gujarat,51.17,67.55,39.92,52.27,46.02,4.87,2018,48
IR-1-C-C-C-43964,Madras School of Social Work,Chennai,Tamil Nadu,50.57,69.13,0.77,64.74,43.03,23.16,2018,49
IR-1-C-C-C-6420,Jesus & Mary College,New Delhi,Delhi,50.48,63.93,0.61,65.3,57.16,27.65,2018,50
IR-1-C-C-C-36502,Virudhunagar Hindu Nadars Senthikumara Nadar College,Virudhnagar,Tamil Nadu,50.47,63.77,42.36,48.01,42.87,23.16,2018,51
IR-1-C-C-C-6365,Indraprastha College for Women,Delhi,Delhi,49.91,64.89,0.64,64.08,69.12,9.22,2018,52
IR-1-C-C-C-6426,Shaheed Rajguru College of Applied Sciences for Women,Delhi,Delhi,49.85,64.11,10.06,63.01,67.43,2.02,2018,53
IR-1-C-C-C-41173,St. Xavier`s College,Palayamkottai,Tamil Nadu,49.83,66.82,24.77,51.67,41.41,23.16,2018,54
IR-1-C-C-C-20830,St. Joseph`s College of Commerce,Bengaluru,Karnataka,49.65,57.07,0.0,70.5,56.51,35.39,2018,55
IR-1-C-C-C-25376,Andhra Loyola College,Vijayawada,Andhra Pradesh,49.45,60.02,26.45,59.76,49.17,16.08,2018,56
IR-1-C-C-C-41068,Vellalar College for Women,Erode,Tamil Nadu,49.27,63.67,2.72,64.77,53.19,18.79,2018,57
IR-1-C-C-C-36575,Sri Meenakshi Government College for Women,Madurai,Tamil Nadu,49.2,68.88,1.63,58.14,57.1,11.64,2018,58
IR-2-C-OC-C-6366,Shivaji College,Delhi,Delhi,49.15,71.92,4.13,53.7,62.4,1.02,2018,59
IR-1-C-C-C-20872,St. Josephs Arts & Science College,Bengaluru,Karnataka,49.12,60.82,22.06,44.39,57.64,46.23,2018,60
IR-2-C-OC-C-6357,Shyam Lal College,Delhi,Delhi,48.98,63.41,8.82,66.57,54.6,2.02,2018,61
IR-1-C-C-C-35416,Rajiv Gandhi Institute of Information Technology and Biotechnology,Pune,Maharashtra,48.95,66.83,9.64,48.39,62.96,23.75,2018,62
IR-1-C-C-C-8213,Christ College,Thrissur,Kerala,48.8,66.08,7.76,64.6,43.14,7.53,2018,63
IR-1-C-C-C-41126,Sri Krishna Arts and Science College,Coimbatore,Tamil Nadu,48.75,56.69,3.69,75.34,53.55,13.17,2018,64
IR-1-C-C-C-36529,Fatima College,Madurai,Tamil Nadu,48.73,62.0,4.78,59.96,54.03,28.18,2018,65
IR-2-C-OC-C-5855,St. Xavier`s College,Ahmedabad,Gujarat,48.73,49.04,27.28,69.46,50.62,26.02,2018,65
IR-1-C-C-C-41106,Kongunadu Arts & Science College,Coimbatore,Tamil Nadu,48.67,58.85,33.3,53.16,45.28,23.16,2018,67
IR-1-C-C-C-29312,Govt. Post-Graduate College for Girls,Chandigarh,Chandigarh,48.57,59.15,0.0,66.62,64.51,18.13,2018,68
IR-1-C-C-C-11557,Kuriakose Gregorios College,Kottayam,Kerala,48.52,64.08,0.0,68.47,45.26,12.41,2018,69
IR-1-C-C-C-41184,Women`s Christian College,Nagercoil,Tamil Nadu,48.48,69.85,11.02,56.12,42.76,5.77,2018,70
IR-1-C-C-C-41110,Government Arts College,Tiruppur,Tamil Nadu,47.96,65.09,14.23,58.11,49.56,2.99,2018,71
IR-1-C-C-C-41096,CMS College of Science and Commerce,Coimbatore,Tamil Nadu,47.92,59.08,5.9,68.65,61.54,1.02,2018,72
IR-1-C-C-C-6397,College of Vocational Studies,New Delhi,Delhi,47.82,59.09,0.58,73.94,55.99,0.0,2018,73
IR-1-C-C-C-35878,National College,Tiruchirapalli,Tamil Nadu,47.81,63.83,14.06,52.63,43.52,26.57,2018,74
IR-2-C-OC-C-33555,St. Xavier`s College,Mumbai,Maharashtra,47.81,51.56,7.47,59.3,52.16,60.27,2018,74
IR-1-C-C-C-11582,St. Teresa`s College,Ernakulam,Kerala,47.78,56.79,3.15,58.71,51.5,47.57,2018,76
IR-1-C-C-N-6,Queen Mary`s College,Chennai,Tamil Nadu,47.53,68.04,17.28,44.42,43.13,23.16,2018,77
IR-1-C-C-C-8008,Vimala College,Thrissur,Kerala,47.53,63.94,0.59,66.01,53.66,0.0,2018,77
IR-1-C-C-C-8169,St. Thomas College,Thrissur,Kerala,47.43,65.64,5.47,62.63,45.96,1.02,2018,79
IR-1-C-C-C-22466,Lakshmi Bai College,Delhi,Delhi,47.33,62.66,0.48,61.61,60.38,7.53,2018,80
IR-1-C-C-C-36578,Lady Doak College,Madurai,Tamil Nadu,47.21,57.85,15.76,56.13,41.8,34.95,2018,81
IR-1-C-C-I-1373,Goswami Ganesh Dutta Sanatan Dharma College,Chandigarh,Chandigarh,47.12,48.3,8.66,73.27,65.69,16.08,2018,82
IR-1-C-C-C-35832,Jamal Mohamed College,Tiruchirappalli,Tamil Nadu,46.98,58.23,32.64,50.0,36.85,26.02,2018,83
IR-2-C-OC-C-11833,Marian College,Kuttikanam,Kerala,46.85,64.74,0.26,58.6,59.7,2.99,2018,84
IR-1-C-C-C-36487,V. V. Vanniaperumal College for Women,Virudhnagar,Tamil Nadu,46.76,62.76,3.83,60.06,43.09,17.46,2018,85
IR-1-C-C-C-6391,Maitreyi College,New Delhi,Delhi,46.73,59.67,10.25,53.23,67.66,12.41,2018,86
IR-1-C-C-C-43783,Nirmalagiri College,Kannur,Kerala,46.68,60.92,10.51,65.74,42.87,0.0,2018,87
IR-1-C-C-C-43760,Mahatma Gandhi College,Thiruvananthapuram,Kerala,46.6,71.42,18.68,39.07,48.77,5.77,2018,88
IR-1-C-C-C-41104,Kongu Arts & Science College,Erode,Tamil Nadu,46.45,48.94,0.96,64.68,40.96,64.65,2018,89
IR-1-C-C-C-36547,The American College,Madurai,Tamil Nadu,46.34,63.95,13.31,42.9,37.3,43.04,2018,90
IR-1-C-C-C-41054,Dr. N. G. P. Arts and Science College,Coimbatore,Tamil Nadu,46.29,58.81,8.03,59.33,55.75,11.64,2018,91
IR-1-C-C-C-43711,Bishop Moore College,Alappuzha,Kerala,46.22,59.11,16.37,57.04,53.65,4.87,2018,92
IR-1-C-C-C-41434,Bharati Vidyapeeth`s College of Fine Arts,Pune,Maharashtra,46.19,63.82,0.0,56.16,54.63,11.64,2018,93
IR-1-C-C-C-16897,St. Aloysius College,Mangalore,Karnataka,46.1,52.93,9.44,54.93,54.8,43.04,2018,94
IR-1-C-C-C-43911,Anna Adarsh College for Women,Chennai,Tamil Nadu,46.07,59.24,3.01,64.5,51.29,6.67,2018,95
IR-1-C-C-C-9562,Mahendra Arts & Science College,Namakkal,Tamil Nadu,45.93,50.3,10.14,71.06,59.52,5.77,2018,96
IR-1-C-C-C-8106,St. Joseph's College,Thrissur,Kerala,45.88,61.33,0.3,67.0,43.55,2.02,2018,97
IR-1-C-C-C-41134,Rathinam College of Arts and Science,Coimbatore,Tamil Nadu,45.83,52.95,0.19,72.78,64.2,0.0,2018,98
IR-1-C-C-C-6401,Shaheed Bhagat Singh College (Evening),Delhi,Delhi,45.8,64.4,4.43,50.21,65.33,2.99,2018,99
IR-2-C-OC-C-6381,Keshav Mahavidyalya,Delhi,Delhi,45.78,69.09,11.94,43.09,52.82,2.99,2018,100
IR17-COLL-1-29115,Miranda House,Delhi,Delhi,69.39,75.76,27.44,90.06,96.45,41.82,2017,1
IR17-COLL-2-959129,Loyola College,District Chennai,Tamil Nadu,68.68,66.92,100.0,48.42,56.45,80.45,2017,2
IR17-COLL-2-29134,Shri Ram College of Commerce,Delhi,Delhi,67.18,77.63,0.2,97.51,93.8,53.98,2017,3
IR17-COLL-1-19387,Bishop Heber College,District Tiruchirapalli,Tamil Nadu,61.18,76.62,53.99,61.28,68.11,18.63,2017,4
IR17-COLL-2-21799,Atma Ram Sanatan Dharma College,New Delhi,Delhi,60.68,74.22,30.54,79.6,82.51,0.21,2017,5
IR17-COLL-2-20078,St. Xavier`s College,Kolkata,West Bengal,59.12,64.23,36.86,74.17,56.32,54.92,2017,6
IR17-COLL-2-29111,Lady Shri Ram College for Women,New Delhi,Delhi,58.28,68.35,1.96,71.44,92.38,56.72,2017,7
IR17-COLL-1-19855,Dyal Singh College,New Delhi,Delhi,58.22,87.03,23.46,55.26,78.67,17.95,2017,8
IR17-COLL-2-20022,Deen Dayal Upadhyaya College,New Delhi,Delhi,58.06,80.06,32.26,55.35,85.46,9.25,2017,9
IR17-COLL-2-19443,The Women's Christian College,Chennai,Tamil Nadu,57.37,72.06,10.17,86.73,62.5,26.64,2017,10
IR17-COLL-2-818511,P.S.G. College of Arts & Science,District Coimbatore,Tamil Nadu,55.64,55.73,37.26,72.04,60.58,43.72,2017,11
IR17-COLL-2-967530,Madras Christian College,District Kancheepuram,Tamil Nadu,55.44,74.34,26.16,52.96,63.31,51.7,2017,12
IR17-COLL-1-18824,Ayya Nadar Janaki Ammal College,District Virudhnagar,Tamil Nadu,54.62,65.19,21.87,72.01,65.88,28.14,2017,13
IR17-COLL-1-819241,P.S.G.R. Krishnammal College for Women,District Coimbatore,Tamil Nadu,53.97,68.11,15.64,70.73,63.13,32.56,2017,14
IR17-COLL-2-20024,Keshav Mahavidyalya,Delhi,Delhi,53.21,76.34,21.49,60.62,72.31,0.11,2017,15
IR17-COLL-1-15094,Ethiraj College for Women,Chennai,Tamil Nadu,52.85,57.67,7.02,77.01,60.57,58.21,2017,16
IR17-COLL-2-21140,Christ College (Autonomous),Thrissur,Kerala,52.62,70.8,5.47,77.83,67.69,6.82,2017,17
IR17-COLL-1-29161,Loreto College,Calcutta-16,West Bengal,51.85,68.59,1.18,75.82,69.09,17.16,2017,18
IR17-COLL-1-24821,Kongunadu Arts & Science College,District Coimbatore,Tamil Nadu,51.84,54.49,46.4,64.49,62.95,6.5,2017,19
IR17-COLL-1-19833,Acharya Narendra Dev College,Kalkaji,Delhi,51.06,73.43,7.07,55.5,87.62,6.13,2017,20
IR17-COLL-1-30222,AU College of Science and Technology,Visakhapatnam,Andhra Pradesh,50.85,85.05,7.53,52.04,60.5,17.4,2017,21
IR17-COLL-2-1277986,Sri Krishna Arts and Science College,Coimbatore,Tamil Nadu,50.8,51.15,3.06,77.56,72.48,45.93,2017,22
IR17-COLL-2-30226,AU College of Arts and Commerce,Visakhapatnam,Andhra Pradesh,49.73,79.93,0.0,66.2,56.97,6.52,2017,23
IR17-COLL-2-16853,Andhra Loyola College,Vijayawada,Andhra Pradesh,49.41,61.11,22.45,61.07,66.88,12.92,2017,24
IR17-COLL-2-18888,Rajagiri College of Social Sciences,Dist. Ernakulam,Kerala,48.9,82.95,1.13,51.14,72.46,1.3,2017,25
IR17-COLL-1-25232,Holy Cross College,District Tiruchirapalli,Tamil Nadu,48.13,67.51,7.1,59.59,60.15,25.4,2017,26
IR17-COLL-1-15202,Fatima College (Autonomous),Madurai,Tamil Nadu,47.95,63.69,4.18,60.23,65.13,31.71,2017,27
IR17-COLL-2-22683,Sacred Heart College,Dist. Ernakulam,Kerala,47.24,74.86,11.73,53.26,58.74,3.08,2017,28
